RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
96024,90043,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1274,146100,146200,146200,146100,145900,145600,145400,145200,145300,145600,145900,146100,146400,146900,147600,148400,149300,150200,151400,152500,154000,155400,156600,157200,157800,158100,158200,158100,158000,157900,157900,158100,158700,159600,160600,161600,162600,163700,164800,165900,167000,168100,169200,170300,171700,173200,174600,175800,177100,178300,179600,180800,182000,183200,184400,185900,187500,189400,191300,193100,194800,196500,198200,199900,201600,203300,205300,207500,210100,213000,216100,219300,222600,226100,229700,233400,237000,240800,244800,249100,253500,257800,262000,266300,270800,275400,280200,285200,290300,295700,301500,307600,314200,321000,328100,335500,343400,351400,359900,368900,378100,387500,396400,404400,411600,418400,424700,431000,437500,444100,451300,458900,466300,473800,481100,487700,493500,498800,504000,509600,515700,522300,529100,535000,538900,541400,543200,544300,545200,546200,547100,547800,547700,546700,544700,541100,535200,528000,520200,511500,501900,491700,480700,468500,454700,439800,424500,411200,400900,392500,384100,375700,367500,359900,352400,344300,335400,326100,318100,312700,309300,307500,307200,307700,308400,309500,310400,310800,312800,317100,320000,319700,319400,318800,316100,313900,313800,313600,312800,311500,310500,309400,309100,309200,307900,305100,304100,303700,302000,300500,300100,301100,301800,302000,303000,305400,306500,307700,310000,313600,317600,320400,323600,329100,336500,344100,349800,353800,358900,364900,369500,372500,375100,377800,380800,383000,384600,386500,389100,391300,393200,395500,397800,399500,402600,407200,412100,416800,422000,426000,430400,436700,443400,449200,455200,461100,466300,471000,476000,481900,486700,490600,496400,504100,511700,519500,527100,534800,542500,550600,560600,571800,582200,590300,595700,600200,606600,614400,620900,625900,630200,637600,645600,649500,650500,651700,651700,651900,652900,653400,655800,659200,662400,665600,666600,664100,663100,669600,679300,688000,694700,699600
96018,90037,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1288,118500,118700,118800,119000,119100,119300,119600,120000,120400,121000,121500,121800,122200,122600,123000,123500,124000,124600,125200,125900,126700,127600,128300,128800,129200,129500,129800,130100,130300,130600,131000,131400,131800,132400,132800,133200,133500,133800,134100,134400,134700,135200,135800,136500,137200,138100,138900,139400,140000,140500,140900,141300,141900,142500,143100,143900,144700,145500,146300,146900,147500,148000,148500,149100,149800,150600,151600,152800,154200,155600,157000,158200,159400,160600,161800,163000,164400,166100,167900,169900,172300,174800,177200,179600,182000,184600,187400,190700,194000,197300,200700,204200,208000,212200,217100,222900,229600,236900,244600,252400,260100,267400,274300,280900,287700,295100,303400,312900,323500,334300,344700,354800,364200,373200,381500,388900,395400,400900,405400,409600,413600,417200,420600,424200,427700,431300,435200,439100,443200,447500,450700,453000,454300,454100,452200,449500,446000,442100,437400,431900,425700,419000,410700,400600,388900,376500,363900,352100,341000,330500,319900,309300,298900,289200,279400,269100,257900,246000,234700,226100,220200,216000,212900,210700,209800,208200,207600,207200,206800,208900,213800,217300,219300,220200,220500,220800,220200,219100,217500,215800,215500,216500,217900,218000,216700,214900,214400,212700,210100,208700,208800,210300,213100,215100,214900,215400,216700,217900,219100,222500,227100,231300,235400,240000,244200,248500,252600,256600,261000,264900,267200,269000,270800,272700,274600,276300,277400,278400,280200,282700,284100,284800,286800,289900,294000,298400,303000,308300,313400,317600,320600,322300,323300,326100,330100,332700,334100,335000,336000,337800,339800,341400,343900,348800,354800,360600,365100,370500,377000,382200,384700,386200,389100,392400,394800,395300,398700,405700,412700,417000,420500,425700,432400,437500,439400,440300,441400,443900,446300,448300,450400,453700,458000,464900,471300,475600,478700,481100,480700,482500,489400,495900
96339,91304,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1294,182400,181800,181000,180300,179500,178800,178300,177900,177800,178100,178500,178800,179400,180200,181200,182500,184100,186000,188100,190600,193500,196600,199500,202100,204500,206800,209100,211100,213200,215300,217600,220000,222700,225600,228200,230600,232900,235100,237100,238900,240500,241900,243400,244900,246700,248600,250400,251800,253100,254300,255500,256700,258000,259300,260800,262500,264500,266900,269300,271600,274000,276400,278900,281500,284100,287000,290100,293700,297700,302100,306700,311400,316400,321500,326700,332100,337500,343100,348900,355100,361200,366900,372300,378000,383900,389900,396300,403400,411100,418900,427000,435000,443100,451600,460300,469600,479400,489300,499000,508000,516000,523300,530000,536200,542600,549500,556900,565100,574200,584100,595100,606900,618700,630000,640600,649700,657100,663200,668600,673800,678500,682700,685700,686800,685400,682600,679100,675100,670400,665800,660700,654300,646500,638200,629900,621500,612700,603800,594900,586500,577900,569300,560300,550000,537600,525000,513400,504200,497100,491100,485100,479900,475100,470800,466500,461200,454500,447400,441900,439700,439600,440200,441400,443300,447100,450400,450500,449600,451900,455000,455900,453000,450300,448000,445600,441800,438000,434100,431000,428600,426800,425200,423700,421100,417300,414000,411100,407800,404500,402000,401600,404200,408700,412700,415300,418300,421400,423900,427400,432400,436600,439800,444200,450300,456400,462400,469200,476000,482600,489200,495400,500700,504200,506900,509500,512100,513900,517400,522200,526300,527400,526600,525400,525000,526800,531100,536400,540800,543600,545800,548200,550900,553600,556900,560700,564600,568700,573100,576100,578900,582700,587400,592000,598500,606800,615200,622300,629900,636500,641600,645100,646700,646600,645200,643100,641900,642700,643300,644400,646800,649200,653100,659400,663600,664600,666000,667000,666900,667600,670100,673000,673900,674000,676800,680000,680100,678200,676600,676100,676600,678400,680500
97329,93551,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1303,144200,144200,144200,144200,144300,144300,144400,144600,145000,145500,145900,146100,146300,146300,146500,146600,146900,147400,148100,149000,150200,151600,152800,153800,154700,155400,156000,156500,157000,157600,158300,159300,160500,161900,163400,164700,166100,167300,168400,169300,170100,170700,171400,172200,173100,174400,175700,177000,178300,179600,180900,182100,183300,184300,185400,186400,187400,188600,189800,190800,191900,192900,193900,194900,196100,197400,199000,200700,202600,204800,207200,209600,212200,214900,217800,221000,224300,228000,231800,235900,240100,243600,246500,249600,253000,256800,261200,266000,270900,275900,280900,286200,291700,297800,304400,311800,319900,328400,337000,345500,353500,361100,368100,374100,379700,385100,390100,394800,399300,403500,408000,413000,418200,423600,429200,434300,438900,443100,446800,450800,454600,457800,460300,461600,461100,459800,458200,456300,454400,452700,450700,448900,447100,444300,440300,434800,427500,419100,410500,401800,392700,382900,372000,360500,348700,337100,326200,316900,308900,301900,295000,288400,281800,275400,268700,261900,255000,247600,241200,237100,234600,232600,231000,229700,229000,228600,228500,226300,223600,222500,221700,219200,217800,216800,215300,213900,212600,211400,210900,210900,210300,209600,209400,209300,208300,206900,205400,203700,202000,200700,199800,200100,201600,203300,204400,204800,205100,206300,208600,211900,215200,217800,220600,225300,230800,235700,240400,245400,250000,253900,257300,260400,263400,266800,270500,273600,276600,279900,283400,285900,287200,287800,288700,289400,290200,291800,293800,295900,298400,300500,301900,303400,305100,307400,310000,312600,314800,317200,319000,320900,322600,324500,326600,329800,333200,336400,338500,341000,343800,346200,347600,348800,350000,351400,353200,355600,358900,362100,365000,367800,370700,375100,380600,384500,385800,386400,387200,388400,389400,390200,391700,393200,394200,395500,396200,395300,394100,393800,393200,392900,393900,395700
97068,92870,Placentia,CA,Los Angeles-Long Beach-Anaheim,Orange County,1321,209100,208700,208400,208200,208100,208200,208500,208900,209500,210400,211200,211900,212600,213500,214500,215600,216900,218300,220000,221900,224100,226600,229000,231100,233200,235200,237200,239100,240900,242600,244300,245900,247700,249400,250800,251900,252900,254000,255100,256400,258000,259900,262100,264700,267700,270800,273900,276800,279500,282200,285000,287700,290600,293500,296500,299600,302800,306000,308800,311200,313400,315600,317800,320200,322700,325600,328800,332300,336000,339900,343800,347700,351700,355800,360300,365200,370300,375800,381600,387600,393400,398800,404000,409400,415100,420900,427000,433600,440700,448200,456100,464500,473500,483400,494500,507000,521100,536000,550800,564300,575600,584300,591200,596900,602100,607300,612300,617400,622500,627500,632500,637800,643300,649100,655000,661100,667300,673600,679200,684200,688000,690100,690200,688600,685200,680600,674700,667900,661200,655700,650700,645300,639600,633800,627400,620200,612800,605900,599600,593300,585800,577500,568200,558500,549400,542100,536100,531100,527200,524300,521900,519900,518000,516100,513300,509300,504900,500600,496900,494800,494400,495500,497400,499700,502300,502500,501800,501100,500700,500200,499800,498700,498100,497000,494200,488800,483800,481400,481500,481000,479500,476200,473500,471800,469200,464700,461800,462100,463200,461800,459500,458800,458600,460000,462500,466400,470600,476100,482000,488000,493700,501000,509900,520100,532000,542700,551400,557400,560900,563600,566500,567800,567300,568000,570700,573200,575500,578200,579200,580300,583500,587400,590800,594900,599100,603500,608400,613600,618000,623100,627800,630900,632700,635400,636400,637400,640200,642400,641900,642400,644100,645600,647000,651000,656700,661100,664000,666200,667800,670400,674200,677000,677400,677800,678900,678700,676400,675400,675500,677400,681000,686900,691600,693700,694500,696600,700000,704000,707200,709100,712700,716300,718400,718400,717500,715400,713700,712600,711800,711700,713800,716900
96003,90022,East Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1327,143900,143900,143800,143700,143600,143600,143500,143400,143500,143600,143600,143400,143200,143000,142800,142700,142500,142500,142500,142700,143000,143500,143900,144200,144400,144600,144700,144900,145000,145200,145500,145900,146600,147300,147900,148400,148900,149400,149900,150400,150900,151500,152200,153000,154100,155400,156600,157600,158600,159500,160300,161000,161600,162200,162800,163400,164100,165000,165800,166400,167100,167900,168900,169900,170900,172200,173800,175600,177600,179700,181800,183800,185800,187700,189500,191400,193300,195200,197400,199700,202100,204500,206800,209500,212400,215700,219400,223700,228200,233000,237800,242700,247800,253000,258500,264400,270800,277500,284600,291800,299000,305900,312300,318100,323900,329800,336000,342800,350000,357300,364600,372200,379500,386500,393000,398800,404000,408900,414000,419500,425300,430300,434300,437500,439600,441500,443500,445700,448100,450500,452200,453900,455100,455000,453800,452100,449300,445700,441300,435900,429300,421600,412300,402200,391600,380600,370200,361700,354600,348300,342000,335600,329100,323000,316800,310700,304500,297700,290700,284700,279100,274500,271200,269000,267600,267100,267500,264800,260900,259200,258500,255300,252600,250100,247400,245500,244900,244000,242300,241700,241400,240500,240500,242500,243900,244500,245500,246200,245800,245800,246200,246500,248100,250700,252000,252200,253000,255300,258400,261100,262900,263900,265900,270000,274300,278600,283500,288600,292800,295000,296200,297700,299700,301200,303800,307400,311300,314700,318100,320900,323700,326300,328100,329200,331500,334600,337200,339500,342300,344500,346000,348200,350200,352500,355600,359000,362400,366700,370200,373100,376000,378600,380800,383600,386900,390100,392600,395800,399800,403700,406100,407700,409400,411200,412900,414500,417000,420700,424300,426200,425700,426700,430500,434100,435700,438000,440700,443200,445000,445900,447100,449100,451500,454700,456600,457100,457600,457600,456600,456100,457500,460100
96026,90045,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1339,246800,247100,247500,247900,248400,249100,250000,251200,252800,254600,256400,258000,259700,261600,263800,266100,268800,271800,275100,278800,283100,287600,292000,296100,300200,304300,308400,312500,316600,320500,324400,328300,332400,336400,339900,342700,345200,347400,349400,351200,352900,354600,356400,358400,360800,363500,366200,368600,371000,373400,375900,378400,381000,383800,386800,390100,393700,397500,401200,404600,407800,411000,414300,417800,421400,425200,429400,433900,438600,443400,448100,452600,457200,462000,467100,472500,478300,484600,491300,498500,505700,512300,518500,525200,532500,539800,547100,554100,560500,566500,572600,579300,587200,596800,608400,621800,636400,651200,665300,678500,690500,701100,710200,717900,724500,730600,736400,742000,747500,753500,761100,770300,780400,790800,800400,808200,813800,817900,820900,822800,823300,823000,821900,819300,814800,809500,804100,798800,793900,789800,786100,781800,776500,771100,765800,759800,752500,744500,736100,728000,720100,713200,706900,699500,690200,681000,673000,667100,663100,660400,657700,655500,653400,652000,650500,647300,642100,636600,633200,633900,638000,644300,651900,659000,667300,673600,673800,673900,681200,688600,689500,684700,679200,673400,668500,664300,659600,654900,653300,652400,648300,641900,636900,632600,627700,623900,622500,621600,620400,619200,617300,616500,619800,626800,634000,641100,648200,654300,659100,665800,672900,679700,689600,704500,718200,730200,742400,754000,763900,770900,774200,775500,776300,777900,782700,789300,794900,799900,803900,806400,807000,808400,812000,815700,820300,828300,837300,843300,848400,854500,863200,873400,882400,890000,898700,908600,919300,930000,938900,947000,956800,969200,983200,1001000,1023700,1047100,1064500,1077900,1089000,1094700,1099200,1106900,1113200,1116400,1121300,1127100,1132700,1137800,1143900,1151300,1160600,1175400,1190900,1194200,1187800,1186300,1190300,1192700,1194900,1199700,1208400,1218300,1227300,1235800,1240200,1240200,1240200,1238400,1230000,1222600,1220600,1222300
97104,93033,Oxnard,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,1383,142400,142300,142200,142100,141900,141700,141500,141400,141500,141800,142000,142100,142300,142500,142800,143200,143700,144200,144800,145400,146300,147400,148200,148800,149300,149800,150100,150400,150700,151000,151400,151900,152700,153800,154900,156100,157300,158700,160300,162000,163800,165600,167600,169600,171800,174100,176400,178400,180400,182300,184200,186200,188100,190000,192100,194100,196400,198800,201200,203600,205900,208300,210700,213200,215900,218500,221300,224300,227400,230700,234200,237700,241300,245100,249200,253600,258300,263400,268700,274300,280200,286100,291900,297800,304000,310100,316000,321900,327800,333900,340400,347200,354200,361200,368300,376000,384400,393500,403100,412800,421900,430800,439800,448800,458000,466900,475000,482600,489800,496900,504400,511900,519400,526800,533900,539900,544800,548900,553200,557600,561600,565300,568300,568800,566800,563200,558700,553400,548100,543800,540600,536900,532100,527200,522100,514900,505600,495900,485900,475200,463900,452800,442000,429200,413600,398000,383300,369800,358400,348700,339100,329800,320500,311900,303800,294600,284000,273300,264700,259300,256200,254300,253300,252900,254300,257400,258100,260000,266400,271800,272700,273500,274900,275900,275900,275400,272700,268700,265300,263300,260600,258800,259000,259300,258200,256200,254200,252700,253000,252800,252600,253200,255300,257600,259500,260900,262400,263600,266500,270100,272300,273800,276900,281000,286400,293300,301500,310300,318100,323900,327200,330300,334800,339000,342400,345200,346200,346400,347100,346600,345500,346300,348000,350800,353600,355800,357900,360000,361100,362600,363800,364600,365900,367600,369400,371500,373000,375700,379400,382600,384800,387400,389000,390600,393700,398300,402100,404100,405400,408100,412000,415300,416900,417700,419600,420800,420800,421700,424500,427100,430200,435000,440000,442200,443400,445300,447100,447800,448400,449900,451700,453000,453600,455000,457100,458800,458800,457800,457100,457700,459000,459800
96370,91344,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1397,169800,169800,169700,169700,169600,169400,169500,169700,170100,170700,171400,171800,172300,172800,173400,174200,175100,176100,177300,178600,180300,182100,183800,185200,186600,188000,189400,190800,192300,194100,196200,198600,201400,204500,207600,210400,213100,215700,218100,220300,222300,224200,226100,228000,230100,232300,234400,236100,237800,239400,240900,242300,243700,245100,246600,248300,250300,252600,255000,257400,259700,262000,264200,266300,268300,270300,272400,274700,277300,280100,283200,286500,290000,293900,298300,303200,308500,314400,320700,327600,334800,341600,347700,353900,359900,365900,372200,378800,385600,392600,399800,407400,415500,424100,433400,443400,454400,465900,477600,489100,499900,509900,518800,526300,532700,538700,544800,551000,557800,565100,573500,582300,590800,598900,606500,613400,619400,624800,629700,634400,638500,642000,644500,645100,643200,640000,636500,633200,630600,628800,627300,625500,622600,619100,614900,609000,601100,592300,583200,573700,563100,551900,540000,527300,513500,499800,486800,476100,467900,461300,454800,449100,443600,438800,433800,428100,421200,414000,408700,406700,406900,408100,410200,412600,415100,417100,417600,417300,419100,421000,419900,416000,414200,413100,412100,410400,408700,406400,405100,404500,403300,402300,403200,403500,401300,398000,395400,393300,391800,390800,389500,388700,390400,393400,395600,397400,399800,403200,406200,409400,413800,418700,424900,434200,443000,449900,457000,464600,470500,475200,478900,482300,484100,485400,488400,492800,496900,501200,505700,509600,512200,514700,518000,521300,525300,530100,533700,534600,535800,537700,539700,542200,545700,550100,555300,560300,564300,567800,570300,572000,573200,575000,577900,582700,587300,590400,590500,590200,590700,592400,594700,597300,599400,601900,605200,608200,611300,614100,616800,620000,623300,628400,635900,642000,644300,645100,645000,644200,643700,644100,647000,650700,653700,656900,659300,659000,658900,659500,657900,655600,655600,657400
96124,90278,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1400,224300,225400,226400,227200,228100,228900,229800,230700,232000,233500,234900,235900,237000,238200,239600,241000,242700,244600,246900,249500,252600,256300,259900,263100,266500,269800,272900,276000,278900,281700,284300,286900,289700,292600,295200,297400,299600,301700,303900,306100,308400,311000,313800,316800,320200,324200,328000,331400,334800,338000,341000,343800,346300,348700,350900,353000,355100,357400,359500,361300,362900,364500,366100,367800,369800,372100,375000,378300,382300,387000,392100,397600,403400,409500,415800,422400,429200,436400,443800,452400,461100,468300,474000,480400,487300,495000,503800,513700,524200,535000,546400,558400,571600,585800,600900,616300,632200,648200,664100,679500,693600,705500,714600,720500,724300,728000,732600,737700,742600,747100,751500,755800,759900,764300,769200,774000,778600,782700,786100,788100,788300,787000,784500,780500,775500,770700,766400,762400,758700,755600,752800,749000,743700,737800,731700,724700,716800,708700,700900,693500,686100,678900,671400,662700,653000,644900,639600,635900,632100,628400,625200,622600,620400,618900,617700,614800,609900,604000,600800,602000,606200,611400,617300,622900,628100,633100,634600,637900,647300,656600,658300,656000,653700,650100,645500,641000,637100,631500,626900,622800,617800,612300,609300,607000,605600,605400,605800,604900,602800,601000,599900,599400,601500,607600,613300,617000,621200,628100,635600,645100,654700,663400,673400,686400,698700,709700,719200,728400,735600,739700,741700,743000,742000,740600,741900,746000,749400,751000,753300,757800,759700,758900,758500,760900,766700,774700,781600,786900,794500,804700,815600,822100,826300,830900,837300,842900,851500,862400,872000,877800,878900,877800,877800,880700,885400,892800,900700,908300,914300,919400,923700,926100,928100,932700,939800,946500,954000,961300,965600,967500,969400,975200,984900,991500,988800,982900,984100,991800,998900,1001000,1003200,1005300,1007300,1009400,1012100,1016000,1023900,1029600,1025600,1019400,1020100,1025300
96995,92691,Mission Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange County,1407,203300,202900,202600,202300,202200,202200,202400,202900,203700,204700,205700,206600,207600,208900,210400,212200,214200,216400,218900,221700,224800,228200,231500,234600,237800,241000,244300,247600,250900,254100,257200,260200,263100,266000,268400,270300,272000,273400,274700,276000,277300,278800,280600,282800,285400,288500,291700,294800,298100,301400,304800,308300,311800,315300,318900,322600,326300,330000,333500,336700,339600,342400,345300,348100,351100,354300,357800,361400,365300,369300,373400,377500,381600,385900,390400,395400,400600,406100,411800,417600,423300,428500,433400,438700,444800,451500,458800,466900,475800,485400,495900,506900,518700,531200,544800,559700,575800,592300,608600,623400,635700,645000,652200,658000,663300,668600,673600,678500,682900,686900,690700,694400,698000,702100,706500,711200,716400,721800,726700,730900,733800,735100,734900,733000,729600,725400,720000,713600,707000,701200,695400,688800,681600,674300,666400,657400,648000,639100,630400,621800,612400,602700,592300,581200,570400,561300,553900,548300,544500,541800,539100,536500,534300,532500,529900,525900,521300,516900,513700,512600,513300,514800,516300,517800,519600,519100,518300,518500,520500,521400,521400,520700,520100,518100,514800,509300,503300,499700,497400,494500,490400,485600,481200,476700,471400,466100,464400,466600,468400,466900,465800,467500,469500,471900,475200,479400,483600,488900,494400,500800,509300,520300,531100,541700,554200,567000,578700,588300,595700,601900,607300,609900,610200,611800,614300,615400,616900,619400,620200,619600,620100,622000,624000,626200,627900,629100,631900,637400,642100,645500,648800,652000,655200,658500,660000,660200,660800,661600,661700,662800,663900,664300,664900,668000,671800,674300,676800,680200,684500,690600,697100,701500,703600,705500,707900,711000,714100,717200,719700,723500,728000,734000,739100,741400,742300,744800,747700,749900,752500,753100,753200,753700,754200,753000,751600,749200,747000,747000,748500,749700,752200,756400
97078,92886,Yorba Linda,CA,Los Angeles-Long Beach-Anaheim,Orange County,1424,256700,256400,256000,255700,255500,255400,255500,255800,256300,257000,257500,257800,258300,258900,259800,261000,262600,264400,266600,269200,272300,275700,279100,282200,285600,289000,292500,296100,299800,303400,307100,310600,314200,317600,320400,322800,325000,327000,329100,331200,333300,335600,338100,340800,343800,347000,349900,352500,355000,357500,360100,362800,365700,368700,372000,375300,378700,382000,384800,387000,388900,390700,392400,394200,396300,398900,402000,405800,410300,415200,420300,425700,431400,437500,444100,451000,458000,465200,472600,479900,486900,493100,498900,504600,510700,517200,524400,532600,541500,550900,560600,570600,581400,593600,607800,624200,642500,661400,679400,695200,707800,717300,724500,730300,735800,741500,747300,752900,757600,761500,765400,770100,775500,781500,787800,794200,800700,806700,811700,815300,817200,817200,815700,813300,810600,808100,805400,802500,799800,797600,794500,789700,783700,777800,771800,765000,757400,749400,740700,730900,720000,709300,699300,689600,680900,674600,669900,665000,659400,654100,649600,645200,640900,637000,632300,625400,617200,609500,602900,598900,597900,599100,601100,603100,604600,604400,603400,604100,607600,611000,611600,609400,606900,604500,601900,598900,595800,593100,590500,587700,583300,577000,572000,568600,564300,558700,554100,552200,551500,548400,545600,545900,547500,549700,554600,563400,573600,582700,590800,598500,606600,616300,627100,638600,651600,664000,674200,681600,686900,691500,695200,697000,698300,702100,706500,708900,710300,712200,712200,709400,706400,706300,708200,711200,714100,717400,722600,729600,735000,738700,740800,742300,745300,749300,750500,751200,754300,758000,758900,758900,758800,761400,766500,772100,775900,778700,783000,787500,789300,791300,795700,800300,803400,805500,808100,811200,814000,817500,822100,827200,831500,838100,845100,848600,850100,852300,854200,856200,859200,859300,858700,859000,859900,859100,856800,853300,851100,852000,853700,855100,857600,861800
97089,93010,Camarillo,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,1438,202100,202100,202200,202100,202000,201900,201800,201800,202000,202400,202800,202900,203200,203600,204100,204900,205800,206900,208300,210000,212400,215200,218100,220900,223800,226800,229700,232400,235100,237600,240000,242300,244700,247200,249400,251200,252700,254200,255500,256800,258200,259600,261100,262900,265100,267600,270200,272600,275100,277700,280400,283200,286100,288900,291700,294300,297000,299600,302000,304000,305900,307900,310100,312400,315100,318000,321300,324900,328900,333100,337500,341900,346400,351100,356200,361700,367400,373300,379300,385500,391700,397600,403200,409000,414900,420800,426800,433400,440600,448900,458000,468000,478400,489200,500500,512700,526000,540100,554200,567400,578600,587900,595900,602900,609300,615100,619700,623100,625700,627700,629800,632300,635600,640000,644900,649700,654100,658300,662400,666500,670100,672500,673400,672600,670000,666000,660800,654300,647100,640800,635500,630000,623800,617200,609900,601400,592100,582700,573300,563500,553400,544300,536100,527900,519400,511500,504300,497500,491500,486700,482400,478100,474000,470400,467000,462400,456400,449900,444600,441300,439400,438000,436700,435700,436100,437800,439000,440700,443700,444300,442400,440800,441000,441400,440800,438900,435500,431300,425900,419700,413300,410500,410300,409100,406200,402900,399900,398600,399800,399600,398900,400400,403700,406400,409000,413300,418700,422600,426800,431100,434100,437200,442200,448600,458300,468400,479000,490600,498900,503900,509500,516700,522900,526500,529300,531900,532700,533300,533900,531700,529200,529800,531100,532900,534800,537300,539600,541400,543400,546000,547200,547200,548900,552700,557000,560200,561700,564600,569700,574300,576500,578300,579200,579800,582000,585300,587800,588800,590800,594200,597900,600200,600800,600100,600000,600700,602700,606000,609800,613400,618700,625700,631900,634700,636800,640700,644100,645800,647100,648100,647700,647200,646600,646900,648800,651500,652300,651800,652100,653700,654200,653800
96206,90703,Cerritos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1447,215400,215400,215200,215000,214800,214500,214400,214500,215000,215700,216400,216900,217500,218300,219300,220500,222000,223800,225900,228300,231200,234300,237100,239400,241500,243400,245000,246400,247700,249100,250600,252200,254300,256600,258800,260700,262600,264300,265900,267500,268900,270300,271900,273500,275500,277800,280000,281900,283900,285900,287800,289600,291400,293200,295100,297100,299400,302200,305100,308000,311000,313900,316900,319900,322900,326100,329500,333100,337100,341300,345700,350100,354700,359300,364300,369600,375400,381500,388100,395200,402500,409000,415000,421300,427900,434800,442200,450100,458200,466200,474200,482200,490700,499800,509700,520600,532500,544900,557400,569400,580500,590700,600100,608400,615700,622300,628400,634200,640100,646600,654100,662400,670900,679300,687100,693600,698800,703500,708000,712500,716400,719300,720400,718800,714800,710100,705900,702300,699400,697300,695100,691800,687300,682300,677100,671500,665000,657900,650300,642300,633600,625000,615700,605200,593200,581500,571000,563300,558600,555700,552900,550600,548700,547400,545700,542800,538500,533900,530900,530600,532000,534300,537500,540800,545200,548800,549100,548500,551500,555400,557600,557300,556800,555400,554400,552900,550500,546300,543500,542500,541300,539500,538500,536700,533200,530200,529000,528000,526700,526600,528400,530900,533900,537400,539300,540200,542300,544400,545200,547300,550000,552500,557600,566700,577300,586700,594000,601500,608900,613900,615900,617000,616800,615800,615600,616800,618100,620000,622900,625900,627800,629200,630600,632200,635800,641400,646100,648000,648700,649300,651100,652700,653300,654900,658300,661200,663900,666800,669000,671200,673200,674400,676000,678300,680300,683100,685900,687800,690400,694800,698200,699000,698800,700300,702500,704800,708200,710900,713700,718800,724700,730400,736100,740000,740500,740100,740300,741200,741800,742800,744500,745500,745400,746500,746300,743400,740800,740800,740900,741000,741400,743300
